timestamp,route,speed_kmh,delay_per_km_min,weather,is_weekend
2024-05-02 10:00:00,Nguyen Trai,27.63,0.67,Clear,0
2024-05-02 11:00:00,Nguyen Trai,27.12,0.71,Clear,0
2024-05-02 12:00:00,Nguyen Trai,21.87,1.24,Clear,0
2024-05-02 13:00:00,Nguyen Trai,24.52,0.95,Clear,0
2024-05-02 14:00:00,Nguyen Trai,24.7,0.93,Clear,0
2024-05-02 15:00:00,Nguyen Trai,21.85,1.25,Clear,0
2024-05-02 16:00:00,Nguyen Trai,8.86,5.27,Heavy Rain,0
2024-05-02 17:00:00,Nguyen Trai,5.99,8.52,Clear,0
2024-05-02 18:00:00,Nguyen Trai,5.05,10.37,Clear,0
2024-05-02 19:00:00,Nguyen Trai,5.74,8.95,Clear,0
2024-05-02 20:00:00,Nguyen Trai,42.06,0.0,Clear,0
2024-05-02 21:00:00,Nguyen Trai,36.11,0.16,Clear,0
2024-05-02 22:00:00,Nguyen Trai,21.47,1.3,Heavy Rain,0
2024-05-02 23:00:00,Nguyen Trai,39.96,0.0,Clear,0
2024-05-03 00:00:00,Nguyen Trai,27.74,0.66,Rain,0
2024-05-03 01:00:00,Nguyen Trai,19.8,1.53,Heavy Rain,0
2024-05-03 02:00:00,Nguyen Trai,36.08,0.16,Clear,0
2024-05-03 03:00:00,Nguyen Trai,32.3,0.36,Rain,0
2024-05-03 04:00:00,Nguyen Trai,34.6,0.23,Clear,0
2024-05-03 05:00:00,Nguyen Trai,37.13,0.12,Clear,0
2024-05-03 06:00:00,Nguyen Trai,39.36,0.02,Clear,0
2024-05-03 07:00:00,Nguyen Trai,8.72,5.38,Clear,0
2024-05-03 08:00:00,Nguyen Trai,11.76,3.6,Clear,0
2024-05-03 09:00:00,Nguyen Trai,10.86,4.02,Clear,0
2024-05-03 10:00:00,Nguyen Trai,22.08,1.22,Clear,0
2024-05-03 11:00:00,Nguyen Trai,24.03,1.0,Clear,0
2024-05-03 12:00:00,Nguyen Trai,23.32,1.07,Clear,0
2024-05-03 13:00:00,Nguyen Trai,24.79,0.92,Clear,0
2024-05-03 14:00:00,Nguyen Trai,23.83,1.02,Clear,0
2024-05-03 15:00:00,Nguyen Trai,23.42,1.06,Clear,0
2024-05-03 16:00:00,Nguyen Trai,26.34,0.78,Clear,0
2024-05-03 17:00:00,Nguyen Trai,4.39,12.16,Rain,0
2024-05-03 18:00:00,Nguyen Trai,10.11,4.43,Clear,0
2024-05-03 19:00:00,Nguyen Trai,4.2,12.79,Rain,0
2024-05-03 20:00:00,Nguyen Trai,39.16,0.03,Clear,0
2024-05-03 21:00:00,Nguyen Trai,40.12,0.0,Clear,0
2024-05-03 22:00:00,Nguyen Trai,38.14,0.07,Clear,0
2024-05-03 23:00:00,Nguyen Trai,35.14,0.21,Clear,0
2024-05-04 00:00:00,Nguyen Trai,13.42,2.97,Heavy Rain,1
2024-05-04 01:00:00,Nguyen Trai,42.48,0.0,Clear,1
2024-05-04 02:00:00,Nguyen Trai,42.63,0.0,Clear,1
2024-05-04 03:00:00,Nguyen Trai,42.96,0.0,Clear,1
2024-05-04 04:00:00,Nguyen Trai,36.7,0.13,Clear,1
2024-05-04 05:00:00,Nguyen Trai,39.5,0.02,Clear,1
2024-05-04 06:00:00,Nguyen Trai,44.53,0.0,Clear,1
2024-05-04 07:00:00,Nguyen Trai,37.5,0.1,Clear,1
2024-05-04 08:00:00,Nguyen Trai,35.82,0.18,Clear,1
2024-05-04 09:00:00,Nguyen Trai,39.87,0.0,Clear,1
2024-05-04 10:00:00,Nguyen Trai,25.89,0.82,Clear,1
2024-05-04 11:00:00,Nguyen Trai,26.27,0.78,Clear,1
2024-05-04 12:00:00,Nguyen Trai,30.15,0.49,Clear,1
2024-05-04 13:00:00,Nguyen Trai,26.87,0.73,Clear,1
2024-05-04 14:00:00,Nguyen Trai,24.76,0.92,Clear,1
2024-05-04 15:00:00,Nguyen Trai,26.1,0.8,Clear,1
2024-05-04 16:00:00,Nguyen Trai,26.47,0.77,Clear,1
2024-05-04 17:00:00,Nguyen Trai,23.36,1.07,Clear,1
2024-05-04 18:00:00,Nguyen Trai,25.02,0.9,Clear,1
2024-05-04 19:00:00,Nguyen Trai,29.61,0.53,Clear,1
2024-05-04 20:00:00,Nguyen Trai,29.14,0.56,Clear,1
2024-05-04 21:00:00,Nguyen Trai,45.31,0.0,Clear,1
2024-05-04 22:00:00,Nguyen Trai,44.76,0.0,Clear,1
2024-05-04 23:00:00,Nguyen Trai,41.54,0.0,Clear,1
2024-05-05 00:00:00,Nguyen Trai,37.46,0.1,Clear,1
2024-05-05 01:00:00,Nguyen Trai,39.46,0.02,Clear,1
2024-05-05 02:00:00,Nguyen Trai,42.49,0.0,Clear,1
2024-05-05 03:00:00,Nguyen Trai,35.8,0.18,Clear,1
2024-05-05 04:00:00,Nguyen Trai,40.07,0.0,Clear,1
2024-05-05 05:00:00,Nguyen Trai,43.22,0.0,Clear,1
2024-05-05 06:00:00,Nguyen Trai,36.18,0.16,Clear,1
2024-05-05 07:00:00,Nguyen Trai,38.1,0.07,Clear,1
2024-05-05 08:00:00,Nguyen Trai,41.51,0.0,Clear,1
2024-05-05 09:00:00,Nguyen Trai,39.85,0.01,Clear,1
2024-05-05 10:00:00,Nguyen Trai,24.6,0.94,Clear,1
2024-05-05 11:00:00,Nguyen Trai,29.41,0.54,Clear,1
2024-05-05 12:00:00,Nguyen Trai,26.38,0.77,Clear,1
2024-05-05 13:00:00,Nguyen Trai,27.81,0.66,Clear,1
2024-05-05 14:00:00,Nguyen Trai,24.91,0.91,Clear,1
2024-05-05 15:00:00,Nguyen Trai,24.88,0.91,Clear,1
2024-05-05 16:00:00,Nguyen Trai,30.86,0.44,Clear,1
2024-05-05 17:00:00,Nguyen Trai,26.83,0.74,Clear,1
2024-05-05 18:00:00,Nguyen Trai,17.59,1.91,Rain,1
2024-05-05 19:00:00,Nguyen Trai,25.36,0.87,Clear,1
2024-05-05 20:00:00,Nguyen Trai,18.75,1.7,Rain,1
2024-05-05 21:00:00,Nguyen Trai,37.84,0.09,Clear,1
2024-05-05 22:00:00,Nguyen Trai,16.37,2.16,Heavy Rain,1
2024-05-05 23:00:00,Nguyen Trai,42.99,0.0,Clear,1
2024-05-06 00:00:00,Nguyen Trai,37.97,0.08,Clear,0
2024-05-06 01:00:00,Nguyen Trai,41.26,0.0,Clear,0
2024-05-06 02:00:00,Nguyen Trai,27.01,0.72,Rain,0
2024-05-06 03:00:00,Nguyen Trai,35.49,0.19,Clear,0
2024-05-06 04:00:00,Nguyen Trai,41.89,0.0,Clear,0
2024-05-06 05:00:00,Nguyen Trai,37.99,0.08,Clear,0
2024-05-06 06:00:00,Nguyen Trai,39.08,0.04,Clear,0
2024-05-06 07:00:00,Nguyen Trai,7.21,6.82,Clear,0
2024-05-06 08:00:00,Nguyen Trai,8.98,5.18,Clear,0
2024-05-06 09:00:00,Nguyen Trai,3.08,18.0,Heavy Rain,0
2024-05-06 10:00:00,Nguyen Trai,20.71,1.4,Clear,0
2024-05-06 11:00:00,Nguyen Trai,26.72,0.75,Clear,0
2024-05-06 12:00:00,Nguyen Trai,26.45,0.77,Clear,0
2024-05-06 13:00:00,Nguyen Trai,20.42,1.44,Clear,0
2024-05-06 14:00:00,Nguyen Trai,20.78,1.39,Clear,0
2024-05-06 15:00:00,Nguyen Trai,25.95,0.81,Clear,0
2024-05-06 16:00:00,Nguyen Trai,25.12,0.89,Clear,0
2024-05-06 17:00:00,Nguyen Trai,9.22,5.01,Clear,0
2024-05-06 18:00:00,Nguyen Trai,6.76,7.38,Clear,0
2024-05-06 19:00:00,Nguyen Trai,5.89,8.68,Clear,0
2024-05-06 20:00:00,Nguyen Trai,39.18,0.03,Clear,0
2024-05-06 21:00:00,Nguyen Trai,18.9,1.68,Heavy Rain,0
2024-05-06 22:00:00,Nguyen Trai,38.7,0.05,Clear,0
2024-05-06 23:00:00,Nguyen Trai,45.06,0.0,Clear,0
2024-05-07 00:00:00,Nguyen Trai,38.41,0.06,Clear,0
2024-05-07 01:00:00,Nguyen Trai,42.51,0.0,Clear,0
2024-05-07 02:00:00,Nguyen Trai,44.47,0.0,Clear,0
2024-05-07 03:00:00,Nguyen Trai,39.68,0.01,Clear,0
2024-05-07 04:00:00,Nguyen Trai,44.67,0.0,Clear,0
2024-05-07 05:00:00,Nguyen Trai,36.72,0.13,Clear,0
2024-05-07 06:00:00,Nguyen Trai,36.22,0.16,Clear,0
2024-05-07 07:00:00,Nguyen Trai,6.1,8.34,Clear,0
2024-05-07 08:00:00,Nguyen Trai,6.82,7.29,Rain,0
2024-05-07 09:00:00,Nguyen Trai,11.23,3.84,Clear,0
2024-05-07 10:00:00,Nguyen Trai,21.17,1.33,Clear,0
2024-05-07 11:00:00,Nguyen Trai,26.65,0.75,Clear,0
2024-05-07 12:00:00,Nguyen Trai,26.81,0.74,Clear,0
2024-05-07 13:00:00,Nguyen Trai,27.36,0.69,Clear,0
2024-05-07 14:00:00,Nguyen Trai,27.92,0.65,Clear,0
2024-05-07 15:00:00,Nguyen Trai,23.33,1.07,Clear,0
2024-05-07 16:00:00,Nguyen Trai,25.54,0.85,Clear,0
2024-05-07 17:00:00,Nguyen Trai,5.34,9.73,Clear,0
2024-05-07 18:00:00,Nguyen Trai,7.04,7.02,Clear,0
2024-05-07 19:00:00,Nguyen Trai,8.28,5.74,Clear,0
2024-05-07 20:00:00,Nguyen Trai,11.49,3.72,Heavy Rain,0
2024-05-07 21:00:00,Nguyen Trai,44.11,0.0,Clear,0
2024-05-07 22:00:00,Nguyen Trai,33.22,0.31,Rain,0
2024-05-07 23:00:00,Nguyen Trai,41.29,0.0,Clear,0
2024-05-08 00:00:00,Nguyen Trai,43.17,0.0,Clear,0
2024-05-08 01:00:00,Nguyen Trai,41.92,0.0,Clear,0
2024-05-08 02:00:00,Nguyen Trai,37.77,0.09,Clear,0
2024-05-08 03:00:00,Nguyen Trai,40.09,0.0,Clear,0
2024-05-08 04:00:00,Nguyen Trai,40.01,0.0,Clear,0
2024-05-08 05:00:00,Nguyen Trai,31.17,0.42,Rain,0
2024-05-08 06:00:00,Nguyen Trai,34.95,0.22,Clear,0
2024-05-08 07:00:00,Nguyen Trai,11.22,3.85,Clear,0
2024-05-08 08:00:00,Nguyen Trai,8.84,5.29,Clear,0
2024-05-08 09:00:00,Nguyen Trai,9.17,5.04,Clear,0
2024-05-08 10:00:00,Nguyen Trai,23.1,1.1,Clear,0
2024-05-08 11:00:00,Nguyen Trai,23.07,1.1,Clear,0
2024-05-08 12:00:00,Nguyen Trai,27.97,0.65,Clear,0
2024-05-08 13:00:00,Nguyen Trai,16.92,2.05,Rain,0
2024-05-08 14:00:00,Nguyen Trai,26.54,0.76,Clear,0
2024-05-08 15:00:00,Nguyen Trai,24.72,0.93,Clear,0
2024-05-08 16:00:00,Nguyen Trai,26.59,0.76,Clear,0
2024-05-08 17:00:00,Nguyen Trai,4.2,12.8,Clear,0
2024-05-08 18:00:00,Nguyen Trai,5.1,10.27,Clear,0
2024-05-08 19:00:00,Nguyen Trai,3.68,14.79,Rain,0
2024-05-08 20:00:00,Nguyen Trai,37.72,0.09,Clear,0
2024-05-08 21:00:00,Nguyen Trai,36.6,0.14,Clear,0
2024-05-08 22:00:00,Nguyen Trai,42.25,0.0,Clear,0
2024-05-08 23:00:00,Nguyen Trai,35.43,0.19,Clear,0
2024-05-09 00:00:00,Nguyen Trai,43.45,0.0,Clear,0
2024-05-09 01:00:00,Nguyen Trai,40.03,0.0,Clear,0
2024-05-09 02:00:00,Nguyen Trai,35.37,0.2,Rain,0
2024-05-09 03:00:00,Nguyen Trai,34.99,0.21,Clear,0
2024-05-09 04:00:00,Nguyen Trai,38.32,0.07,Clear,0
2024-05-09 05:00:00,Nguyen Trai,32.42,0.35,Rain,0
2024-05-09 06:00:00,Nguyen Trai,37.02,0.12,Clear,0
2024-05-09 07:00:00,Nguyen Trai,7.61,6.39,Clear,0
2024-05-09 08:00:00,Nguyen Trai,7.57,6.42,Clear,0
2024-05-09 09:00:00,Nguyen Trai,8.97,5.19,Clear,0
2024-05-09 10:00:00,Nguyen Trai,21.68,1.27,Clear,0
2024-05-09 11:00:00,Nguyen Trai,26.37,0.78,Clear,0
2024-05-09 12:00:00,Nguyen Trai,22.03,1.22,Clear,0
2024-05-09 13:00:00,Nguyen Trai,23.85,1.02,Clear,0
2024-05-09 14:00:00,Nguyen Trai,23.57,1.05,Clear,0
2024-05-09 15:00:00,Nguyen Trai,24.87,0.91,Clear,0
2024-05-09 16:00:00,Nguyen Trai,8.63,5.45,Heavy Rain,0
2024-05-09 17:00:00,Nguyen Trai,5.29,9.85,Clear,0
2024-05-09 18:00:00,Nguyen Trai,9.56,4.77,Clear,0
2024-05-09 19:00:00,Nguyen Trai,7.93,6.06,Clear,0
2024-05-09 20:00:00,Nguyen Trai,42.21,0.0,Clear,0
2024-05-09 21:00:00,Nguyen Trai,39.56,0.02,Clear,0
2024-05-09 22:00:00,Nguyen Trai,39.49,0.02,Clear,0
2024-05-09 23:00:00,Nguyen Trai,44.07,0.0,Clear,0
2024-05-10 00:00:00,Nguyen Trai,28.51,0.6,Rain,0
2024-05-10 01:00:00,Nguyen Trai,37.73,0.09,Clear,0
2024-05-10 02:00:00,Nguyen Trai,42.35,0.0,Clear,0
2024-05-10 03:00:00,Nguyen Trai,37.21,0.11,Clear,0
2024-05-10 04:00:00,Nguyen Trai,32.72,0.33,Rain,0
2024-05-10 05:00:00,Nguyen Trai,36.78,0.13,Clear,0
2024-05-10 06:00:00,Nguyen Trai,34.62,0.23,Clear,0
2024-05-10 07:00:00,Nguyen Trai,7.2,6.83,Clear,0
2024-05-10 08:00:00,Nguyen Trai,11.73,3.62,Clear,0
2024-05-10 09:00:00,Nguyen Trai,5.46,9.48,Rain,0
2024-05-10 10:00:00,Nguyen Trai,26.61,0.75,Clear,0
2024-05-10 11:00:00,Nguyen Trai,19.47,1.58,Rain,0
2024-05-10 12:00:00,Nguyen Trai,27.32,0.7,Clear,0
2024-05-10 13:00:00,Nguyen Trai,12.7,3.22,Rain,0
2024-05-10 14:00:00,Nguyen Trai,24.76,0.92,Clear,0
2024-05-10 15:00:00,Nguyen Trai,22.42,1.18,Clear,0
2024-05-10 16:00:00,Nguyen Trai,20.07,1.49,Rain,0
2024-05-10 17:00:00,Nguyen Trai,6.44,7.81,Clear,0
2024-05-10 18:00:00,Nguyen Trai,6.7,7.45,Clear,0
2024-05-10 19:00:00,Nguyen Trai,5.63,9.16,Clear,0
2024-05-10 20:00:00,Nguyen Trai,39.23,0.03,Clear,0
2024-05-10 21:00:00,Nguyen Trai,42.27,0.0,Clear,0
2024-05-10 22:00:00,Nguyen Trai,32.48,0.35,Rain,0
2024-05-10 23:00:00,Nguyen Trai,43.07,0.0,Clear,0
2024-05-11 00:00:00,Nguyen Trai,37.97,0.08,Clear,1
2024-05-11 01:00:00,Nguyen Trai,15.31,2.42,Heavy Rain,1
2024-05-11 02:00:00,Nguyen Trai,39.32,0.03,Clear,1
2024-05-11 03:00:00,Nguyen Trai,40.56,0.0,Clear,1
2024-05-11 04:00:00,Nguyen Trai,40.89,0.0,Clear,1
2024-05-11 05:00:00,Nguyen Trai,38.59,0.05,Clear,1
2024-05-11 06:00:00,Nguyen Trai,43.0,0.0,Clear,1
2024-05-11 07:00:00,Nguyen Trai,40.38,0.0,Clear,1
2024-05-11 08:00:00,Nguyen Trai,45.88,0.0,Clear,1
2024-05-11 09:00:00,Nguyen Trai,37.63,0.09,Clear,1
2024-05-11 10:00:00,Nguyen Trai,25.62,0.84,Clear,1
2024-05-11 11:00:00,Nguyen Trai,24.16,0.98,Clear,1
2024-05-11 12:00:00,Nguyen Trai,28.43,0.61,Clear,1
2024-05-11 13:00:00,Nguyen Trai,25.66,0.84,Clear,1
2024-05-11 14:00:00,Nguyen Trai,23.57,1.05,Clear,1
2024-05-11 15:00:00,Nguyen Trai,18.51,1.74,Rain,1
2024-05-11 16:00:00,Nguyen Trai,31.63,0.4,Clear,1
2024-05-11 17:00:00,Nguyen Trai,30.23,0.48,Clear,1
2024-05-11 18:00:00,Nguyen Trai,25.76,0.83,Clear,1
2024-05-11 19:00:00,Nguyen Trai,23.39,1.07,Clear,1
2024-05-11 20:00:00,Nguyen Trai,29.35,0.54,Clear,1
2024-05-11 21:00:00,Nguyen Trai,37.79,0.09,Clear,1
2024-05-11 22:00:00,Nguyen Trai,40.28,0.0,Clear,1
2024-05-11 23:00:00,Nguyen Trai,43.78,0.0,Clear,1
2024-05-12 00:00:00,Nguyen Trai,24.8,0.92,Rain,1
2024-05-12 01:00:00,Nguyen Trai,36.12,0.16,Clear,1
2024-05-12 02:00:00,Nguyen Trai,39.35,0.02,Clear,1
2024-05-12 03:00:00,Nguyen Trai,43.17,0.0,Clear,1
2024-05-12 04:00:00,Nguyen Trai,41.45,0.0,Clear,1
2024-05-12 05:00:00,Nguyen Trai,36.43,0.15,Clear,1
2024-05-12 06:00:00,Nguyen Trai,40.06,0.0,Clear,1
2024-05-12 07:00:00,Nguyen Trai,36.16,0.16,Clear,1
2024-05-12 08:00:00,Nguyen Trai,38.46,0.06,Clear,1
2024-05-12 09:00:00,Nguyen Trai,40.32,0.0,Clear,1
2024-05-12 10:00:00,Nguyen Trai,29.1,0.56,Clear,1
2024-05-12 11:00:00,Nguyen Trai,26.99,0.72,Clear,1
2024-05-12 12:00:00,Nguyen Trai,18.82,1.69,Rain,1
2024-05-12 13:00:00,Nguyen Trai,27.64,0.67,Clear,1
2024-05-12 14:00:00,Nguyen Trai,32.44,0.35,Clear,1
2024-05-12 15:00:00,Nguyen Trai,28.85,0.58,Clear,1
2024-05-12 16:00:00,Nguyen Trai,25.03,0.9,Clear,1
2024-05-12 17:00:00,Nguyen Trai,25.54,0.85,Clear,1
2024-05-12 18:00:00,Nguyen Trai,24.79,0.92,Clear,1
2024-05-12 19:00:00,Nguyen Trai,25.38,0.86,Clear,1
2024-05-12 20:00:00,Nguyen Trai,26.84,0.74,Clear,1
2024-05-12 21:00:00,Nguyen Trai,43.78,0.0,Clear,1
2024-05-12 22:00:00,Nguyen Trai,36.95,0.12,Clear,1
2024-05-12 23:00:00,Nguyen Trai,43.36,0.0,Clear,1
2024-05-13 00:00:00,Nguyen Trai,38.26,0.07,Clear,0
2024-05-13 01:00:00,Nguyen Trai,40.38,0.0,Clear,0
2024-05-13 02:00:00,Nguyen Trai,37.45,0.1,Clear,0
2024-05-13 03:00:00,Nguyen Trai,44.17,0.0,Clear,0
2024-05-13 04:00:00,Nguyen Trai,39.96,0.0,Clear,0
2024-05-13 05:00:00,Nguyen Trai,42.85,0.0,Clear,0
2024-05-13 06:00:00,Nguyen Trai,37.03,0.12,Clear,0
2024-05-13 07:00:00,Nguyen Trai,3.0,18.5,Heavy Rain,0
2024-05-13 08:00:00,Nguyen Trai,12.14,3.44,Clear,0
2024-05-13 09:00:00,Nguyen Trai,7.44,6.56,Clear,0
2024-05-13 10:00:00,Nguyen Trai,27.72,0.66,Clear,0
2024-05-13 11:00:00,Nguyen Trai,15.08,2.48,Rain,0
2024-05-13 12:00:00,Nguyen Trai,26.57,0.76,Clear,0
2024-05-13 13:00:00,Nguyen Trai,26.51,0.76,Clear,0
2024-05-13 14:00:00,Nguyen Trai,23.07,1.1,Clear,0
2024-05-13 15:00:00,Nguyen Trai,24.18,0.98,Clear,0
2024-05-13 16:00:00,Nguyen Trai,14.59,2.61,Rain,0
2024-05-13 17:00:00,Nguyen Trai,8.92,5.23,Clear,0
2024-05-13 18:00:00,Nguyen Trai,6.73,7.41,Clear,0
2024-05-13 19:00:00,Nguyen Trai,8.62,5.46,Clear,0
2024-05-13 20:00:00,Nguyen Trai,39.89,0.0,Clear,0
2024-05-13 21:00:00,Nguyen Trai,35.32,0.2,Clear,0
2024-05-13 22:00:00,Nguyen Trai,38.47,0.06,Clear,0
2024-05-13 23:00:00,Nguyen Trai,28.1,0.63,Rain,0
2024-05-14 00:00:00,Nguyen Trai,31.46,0.41,Rain,0
2024-05-14 01:00:00,Nguyen Trai,44.97,0.0,Clear,0
2024-05-14 02:00:00,Nguyen Trai,45.03,0.0,Clear,0
2024-05-14 03:00:00,Nguyen Trai,14.33,2.69,Heavy Rain,0
2024-05-14 04:00:00,Nguyen Trai,36.55,0.14,Clear,0
2024-05-14 05:00:00,Nguyen Trai,40.64,0.0,Clear,0
2024-05-14 06:00:00,Nguyen Trai,36.6,0.14,Clear,0
2024-05-14 07:00:00,Nguyen Trai,11.38,3.77,Clear,0
2024-05-14 08:00:00,Nguyen Trai,7.25,6.77,Clear,0
2024-05-14 09:00:00,Nguyen Trai,6.7,7.46,Rain,0
2024-05-14 10:00:00,Nguyen Trai,20.02,1.5,Clear,0
2024-05-14 11:00:00,Nguyen Trai,26.07,0.8,Clear,0
2024-05-14 12:00:00,Nguyen Trai,14.35,2.68,Rain,0
2024-05-14 13:00:00,Nguyen Trai,21.99,1.23,Clear,0
2024-05-14 14:00:00,Nguyen Trai,24.48,0.95,Clear,0
2024-05-14 15:00:00,Nguyen Trai,24.36,0.96,Clear,0
2024-05-14 16:00:00,Nguyen Trai,26.33,0.78,Clear,0
2024-05-14 17:00:00,Nguyen Trai,6.8,7.32,Clear,0
2024-05-14 18:00:00,Nguyen Trai,6.35,7.96,Clear,0
2024-05-14 19:00:00,Nguyen Trai,7.62,6.38,Rain,0
2024-05-14 20:00:00,Nguyen Trai,37.16,0.11,Clear,0
2024-05-14 21:00:00,Nguyen Trai,39.34,0.03,Clear,0
2024-05-14 22:00:00,Nguyen Trai,27.17,0.71,Rain,0
2024-05-14 23:00:00,Nguyen Trai,42.57,0.0,Clear,0
2024-05-15 00:00:00,Nguyen Trai,31.17,0.43,Rain,0
2024-05-15 01:00:00,Nguyen Trai,43.17,0.0,Clear,0
2024-05-15 02:00:00,Nguyen Trai,41.55,0.0,Clear,0
2024-05-15 03:00:00,Nguyen Trai,35.43,0.19,Rain,0
2024-05-15 04:00:00,Nguyen Trai,40.52,0.0,Clear,0
2024-05-15 05:00:00,Nguyen Trai,36.43,0.15,Clear,0
2024-05-15 06:00:00,Nguyen Trai,41.15,0.0,Clear,0
2024-05-15 07:00:00,Nguyen Trai,6.79,7.34,Clear,0
2024-05-15 08:00:00,Nguyen Trai,3.0,18.5,Heavy Rain,0
2024-05-15 09:00:00,Nguyen Trai,9.21,5.01,Clear,0
2024-05-15 10:00:00,Nguyen Trai,25.66,0.84,Clear,0
2024-05-15 11:00:00,Nguyen Trai,17.41,1.95,Rain,0
2024-05-15 12:00:00,Nguyen Trai,20.78,1.39,Clear,0
2024-05-15 13:00:00,Nguyen Trai,21.72,1.26,Clear,0
2024-05-15 14:00:00,Nguyen Trai,23.39,1.07,Clear,0
2024-05-15 15:00:00,Nguyen Trai,14.49,2.64,Rain,0
2024-05-15 16:00:00,Nguyen Trai,21.52,1.29,Clear,0
2024-05-15 17:00:00,Nguyen Trai,4.5,11.84,Rain,0
2024-05-15 18:00:00,Nguyen Trai,6.9,7.2,Clear,0
2024-05-15 19:00:00,Nguyen Trai,8.45,5.6,Clear,0
2024-05-15 20:00:00,Nguyen Trai,44.73,0.0,Clear,0
2024-05-15 21:00:00,Nguyen Trai,39.06,0.04,Clear,0
2024-05-15 22:00:00,Nguyen Trai,45.94,0.0,Clear,0
2024-05-15 23:00:00,Nguyen Trai,32.43,0.35,Rain,0
2024-05-16 00:00:00,Nguyen Trai,36.19,0.16,Clear,0
2024-05-16 01:00:00,Nguyen Trai,40.29,0.0,Clear,0
2024-05-16 02:00:00,Nguyen Trai,27.33,0.7,Rain,0
2024-05-16 03:00:00,Nguyen Trai,40.57,0.0,Clear,0
2024-05-16 04:00:00,Nguyen Trai,41.61,0.0,Clear,0
2024-05-16 05:00:00,Nguyen Trai,43.36,0.0,Clear,0
2024-05-16 06:00:00,Nguyen Trai,37.71,0.09,Clear,0
2024-05-16 07:00:00,Nguyen Trai,8.7,5.4,Clear,0
2024-05-16 08:00:00,Nguyen Trai,9.91,4.56,Clear,0
2024-05-16 09:00:00,Nguyen Trai,3.96,13.67,Rain,0
2024-05-16 10:00:00,Nguyen Trai,24.39,0.96,Clear,0
2024-05-16 11:00:00,Nguyen Trai,19.34,1.6,Clear,0
2024-05-16 12:00:00,Nguyen Trai,24.97,0.9,Clear,0
2024-05-16 13:00:00,Nguyen Trai,23.57,1.05,Clear,0
2024-05-16 14:00:00,Nguyen Trai,20.78,1.39,Clear,0
2024-05-16 15:00:00,Nguyen Trai,22.39,1.18,Clear,0
2024-05-16 16:00:00,Nguyen Trai,24.13,0.99,Clear,0
2024-05-16 17:00:00,Nguyen Trai,5.67,9.08,Clear,0
2024-05-16 18:00:00,Nguyen Trai,6.05,8.42,Clear,0
2024-05-16 19:00:00,Nguyen Trai,7.0,7.08,Clear,0
2024-05-16 20:00:00,Nguyen Trai,42.06,0.0,Clear,0
2024-05-16 21:00:00,Nguyen Trai,28.19,0.63,Rain,0
2024-05-16 22:00:00,Nguyen Trai,40.31,0.0,Clear,0
2024-05-16 23:00:00,Nguyen Trai,44.21,0.0,Clear,0
2024-05-17 00:00:00,Nguyen Trai,13.2,3.04,Heavy Rain,0
2024-05-17 01:00:00,Nguyen Trai,37.81,0.09,Clear,0
2024-05-17 02:00:00,Nguyen Trai,38.9,0.04,Clear,0
2024-05-17 03:00:00,Nguyen Trai,41.99,0.0,Clear,0
2024-05-17 04:00:00,Nguyen Trai,45.2,0.0,Clear,0
2024-05-17 05:00:00,Nguyen Trai,41.46,0.0,Clear,0
2024-05-17 06:00:00,Nguyen Trai,39.78,0.01,Clear,0
2024-05-17 07:00:00,Nguyen Trai,9.51,4.81,Clear,0
2024-05-17 08:00:00,Nguyen Trai,4.59,11.56,Rain,0
2024-05-17 09:00:00,Nguyen Trai,3.0,18.5,Heavy Rain,0
2024-05-17 10:00:00,Nguyen Trai,21.09,1.35,Clear,0
2024-05-17 11:00:00,Nguyen Trai,17.07,2.01,Rain,0
2024-05-17 12:00:00,Nguyen Trai,26.37,0.78,Clear,0
2024-05-17 13:00:00,Nguyen Trai,22.54,1.16,Rain,0
2024-05-17 14:00:00,Nguyen Trai,15.04,2.49,Rain,0
2024-05-17 15:00:00,Nguyen Trai,23.85,1.02,Clear,0
2024-05-17 16:00:00,Nguyen Trai,23.47,1.06,Clear,0
2024-05-17 17:00:00,Nguyen Trai,9.06,5.12,Clear,0
2024-05-17 18:00:00,Nguyen Trai,7.56,6.43,Clear,0
2024-05-17 19:00:00,Nguyen Trai,9.2,5.02,Clear,0
2024-05-17 20:00:00,Nguyen Trai,40.77,0.0,Clear,0
2024-05-17 21:00:00,Nguyen Trai,38.16,0.07,Clear,0
2024-05-17 22:00:00,Nguyen Trai,42.02,0.0,Clear,0
2024-05-17 23:00:00,Nguyen Trai,32.02,0.37,Rain,0
2024-05-18 00:00:00,Nguyen Trai,38.84,0.04,Clear,1
2024-05-18 01:00:00,Nguyen Trai,38.83,0.05,Clear,1
2024-05-18 02:00:00,Nguyen Trai,26.34,0.78,Rain,1
2024-05-18 03:00:00,Nguyen Trai,39.31,0.03,Clear,1
2024-05-18 04:00:00,Nguyen Trai,19.25,1.62,Heavy Rain,1
2024-05-18 05:00:00,Nguyen Trai,40.3,0.0,Clear,1
2024-05-18 06:00:00,Nguyen Trai,39.31,0.03,Clear,1
2024-05-18 07:00:00,Nguyen Trai,40.74,0.0,Clear,1
2024-05-18 08:00:00,Nguyen Trai,40.54,0.0,Clear,1
2024-05-18 09:00:00,Nguyen Trai,39.63,0.01,Clear,1
2024-05-18 10:00:00,Nguyen Trai,17.11,2.01,Rain,1
2024-05-18 11:00:00,Nguyen Trai,25.31,0.87,Rain,1
